"activityId","uuidMsb","uuidLsb","name","activityType","userProfileId","timeZoneId","beginTimestamp","eventTypeId","rule","sportType","startTimeGmt","startTimeLocal","duration","distance","elevationGain","elevationLoss","avgSpeed","maxSpeed","avgHr","maxHr","calories","startLongitude","startLatitude","aerobicTrainingEffect","avgFractionalCadence","maxFractionalCadence","elapsedDuration","movingDuration","anaerobicTrainingEffect","deviceId","minTemperature","maxTemperature","minElevation","maxElevation","locationName","maxVerticalSpeed","lapCount","endLongitude","endLatitude","activeSets","totalSets","totalReps","purposeful","autoCalcCalories","favorite","pr","elevationCorrected","atpActivity","parent","maxRunCadence","steps","avgVerticalOscillation","avgGroundContactTime","avgStrideLength","vO2MaxValue","avgVerticalRatio","avgGroundContactBalance","avgDoubleCadence","maxDoubleCadence","avgPower","avgBikeCadence","maxBikeCadence","strokes","normPower","avgLeftBalance","avgRightBalance","max20MinPower","trainingStressScore","intensityFactor","lactateThresholdBpm","lactateThresholdSpeed","avgStrokes","activeLengths","avgSwolf","poolLength","avgStrokeDistance","avgSwimCadence","maxSwimCadence","maxFtp","workoutId","decoDive","parentId","avgVerticalSpeed","maxDepth","avgDepth","surfaceInterval","floorsDescended","bottomTime"
5570974040,3695223521635879936,-7098506714510229504,"En piscine","lap_swimming",1141258,124,1600700451000,9,"public","GENERIC",1600700451000,1600707651000,3640220.94726562,3e+05,NA,NA,0.0986000001430511,0.112199997901917,NA,NA,2547.53216,NA,NA,NA,0,0,3955900.87890625,3099653.07617188,NA,3968818126,25,26,NA,NA,"NA",NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,NA,NA,NA,NA,NA,NA,NA,NA,23,60,74,5000,217.000007629395,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5566524321,-5212790351453400064,-8140622953684100096,"Vienna Cyclisme","cycling",1141258,124,1600601823000,9,"public","CYCLING",1600601823000,1600609023000,15064570.3125,12293220.3125,200100,196800,0.815999984741211,1.93150005340576,144,176,16345.26802,16.3152430951595,48.2091461587697,3.5,0,0,16176575.1953125,15000179.0161133,0,3968818126,19,29,18480.0003051758,95479.9987792969,"Vienna",0.439999389648438,25,16.25314258039,48.2039860077202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,260,83,114,17968,296,49.92,50.08,375.158333333333,291.399993896484,0.834999978542328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5561266034,1271355725617449984,-5522843681386389504,"Korneuburg Cyclisme","cycling",1141258,124,1600522721000,9,"public","CYCLING",1600522721000,1600529921000,10382432.6171875,8360927.34375,74500,74200,0.805300045013428,1.9556999206543,117,161,8744.57174,16.3398611638695,48.3499419316649,2.40000009536743,0,0,11319866.2109375,10356078.0029297,0,3968818126,18,29,13980.0003051758,32200,"Korneuburg",0.340000915527344,17,16.3879283610731,48.3800892904401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,202,82,107,12571,231,49.9,50.1,242.769166666667,122.800003051758,0.652999997138977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5555881653,-2923937867469139968,-4676832321872289792,"Vienna Course","running",1141258,124,1600439317000,9,"public","RUNNING",1600439317000,1600446517000,5393830.078125,1792890.0390625,42600,42500,0.332399988174438,1.24750003814697,155,176,4923.2735,16.3158715702593,48.2143167033792,3,0.1875,0,5538504.8828125,5389602.98156738,0.200000002980232,3968818126,19,27,24919.9996948242,54400,"Vienna",0.0800018310546875,18,16.3197973184288,48.2226433698088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,15620,NA,NA,115.638917703599,58,NA,NA,172.375,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5551811953,7859042982901080064,-7909531516612410368,"Zwift - London","virtual_ride",1141258,124,1600361706000,9,"public","GENERIC",1600361706000,1600368906000,3626824.95117188,3492346.875,16000,0,0.962899971008301,1.63640003204346,138,163,3083.85472,0,0,0,0,0,3629000,3611000,NA,3825981698,NA,NA,300,3420.00007629395,"City of Westminster",0.160000038146973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,91,114,0,218.304929603278,NA,NA,221.0525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5551052200,-955408594416024960,-6866434522826689536,"En piscine","lap_swimming",1141258,124,1600353189000,9,"public","GENERIC",1600353189000,1600360389000,3359145.01953125,285000,NA,NA,0.10110000371933,0.35239999294281,NA,NA,2505.63196,NA,NA,NA,0,0,3585825.92773438,2858950.92773438,NA,3968818126,26,27,NA,NA,"NA",NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,NA,NA,NA,NA,NA,NA,NA,NA,22.6000003814697,57,72,5000,221.000003814697,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5546748362,-609700784041542016,-4744763704413249536,"Vienna Cyclisme","cycling",1141258,124,1600267763000,9,"public","CYCLING",1600267763000,1600274963000,8509404.296875,7991329.6875,61900,61100,0.939099979400635,1.76350002288818,140,161,9326.98452,16.3152579311281,48.2089863996953,2.90000009536743,0,0,8762387.6953125,8473680.9387207,0,3968818126,21,30,12939.9993896484,38160.0006103516,"Vienna",0.55999755859375,16,16.2533983122557,48.2037631329149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,263,88,109,11208,276,49.92,50.08,286.729166666667,143.300003051758,0.779999971389771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5536334368,2618674440708639744,-5247853663704859648,"Vienna Course","running",1141258,124,1600098354000,9,"public","RUNNING",1600098354000,1600105554000,3638491.94335938,1236975.9765625,24000,24000,0.340000009536743,0.459100008010864,156,186,3557.32698,16.3159774336964,48.214448550716,3.29999995231628,0.796875,0.5,3682426.02539062,3635674.01123047,0,3968818126,23,28,25439.9993896484,47920.0012207031,"Vienna",0.120001220703125,13,16.3195946440101,48.2223285455257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,10314,8.86999969482422,259,110.259997558594,58,7.98000001907349,48.310001373291,171.59375,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5531207798,1442874335070860032,-8432684125722300416,"Vienna Cyclisme","cycling",1141258,124,1600000097000,9,"public","CYCLING",1600000097000,1600007297000,8428057.6171875,7420050,111700,111400,0.880399990081787,2.0826000213623,140,174,9125.86356,16.3152758684009,48.2091055903584,2.79999995231628,0,0,8726041.9921875,8392958.984375,0,3968818126,22,32,13580.0003051758,55000,"Vienna",2.5,15,16.2533813808113,48.2037796452641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,259,87,108,10704,290,49.92,50.08,311.0825,156.300003051758,0.818000018596649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5529118286,2319510935451030016,-8917582382004320256,"En piscine","lap_swimming",1141258,124,1599984462000,9,"public","GENERIC",1599984462000,1599991662000,3855415.0390625,3e+05,NA,NA,0.0973999977111816,0.111600005626678,NA,NA,2648.09264,NA,NA,NA,0,0,4115205.078125,3117863.03710938,NA,3968818126,26,27,NA,NA,"NA",NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,NA,NA,NA,NA,NA,NA,NA,NA,23.3999996185303,60,75,5000,214.000010490417,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5525678141,-5561912091398089728,-7515247485861050368,"Hainfeld Cyclisme","cycling",1141258,124,1599904035000,9,"public","CYCLING",1599904035000,1599911235000,11160543.9453125,9253504.6875,203200,204500,0.829100036621094,1.82229995727539,126,166,9771.12664,15.7706747017801,48.0363687314093,2.40000009536743,0,0,17676492.1875,11117028.0151367,0,3968818126,23,32,35200,84920.0012207031,"Hainfeld",1.87999877929688,19,15.707883015275,48.0473635252565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,210,82,98,13681,241,49.9,50.1,289.3525,143,0.680000007152557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5521111886,4360136553210330112,-5689904889774189568,"Vienna Cyclisme","cycling",1141258,124,1599832158000,9,"public","CYCLING",1599832158000,1599839358000,9045027.34375,8127767.96875,97700,96200,0.898600006103516,1.79799995422363,138,168,9917.77734,16.3154968991876,48.2092219311744,3,0,0,9363960.9375,9027211.97509766,0,3968818126,19,30,13760.0006103516,44939.9993896484,"Vienna",1.06000061035156,17,16.2533757649362,48.2037511467934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,86,110,11459,288,49.92,50.08,333.685833333333,165.800003051758,0.814000010490417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516499658,2620874962374770176,-6.165235261803e+18,"Zwift - London","virtual_ride",1141258,124,1599752034000,9,"public","GENERIC",1599752034000,1599759234000,4922208.984375,4516417.96875,35100,0,0.917500019073486,2.15400009155273,128,150,4198.40004,0,0,0,0,0,4924000,4891000,NA,3825981698,NA,NA,300,15560.0006103516,"City of London",0.140000057220459,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,87,111,0,223.207583659274,NA,NA,238.7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5514773004,5720120305037689856,-7999717304425920512,"Vienna Course","running",1141258,124,1599730593000,9,"public","RUNNING",1599730593000,1599737793000,2174850.09765625,709091.015625,8300,9000,0.325999999046326,0.398399996757507,142,156,1851.98884,16.3160297367722,48.2142875343561,2,0.7890625,0,2178708.0078125,2172683.01391602,0,3968818126,25,29,25019.9996948242,33000,"Vienna",0.179998779296875,8,16.3037142064422,48.2140941638499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,6282,NA,NA,112.69373475656,59,NA,NA,173.578125,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5511110986,-6741245158253970432,-7807504004417489920,"En piscine","lap_swimming",1141258,124,1599661203000,9,"public","GENERIC",1599661203000,1599668403000,2372864.99023438,215000,NA,NA,0.103100001811981,0.37039999961853,NA,NA,1810.08864,NA,NA,NA,0,0,2670174.07226562,2152009.03320312,NA,3968818126,26,26,NA,NA,"NA",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832,NA,NA,NA,NA,NA,NA,NA,NA,22.5,43,71,5000,222.000002861023,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5501124752,400732258624356992,-5389036037723769856,"Zwift - Watopia","virtual_ride",1141258,124,1599486538000,9,"public","GENERIC",1599486538000,1599493738000,4866000,4310675,33400,0,0.885799980163574,1.88159999847412,120,145,3859.00842,0,0,0,0,0,4870000,4857000,NA,3825981698,NA,NA,-640.000009536743,13180.0003051758,"NA",0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,86,99,0,202.333152983512,NA,NA,209.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5492043937,-358396926660886016,-6479663620727600128,"Course à pied","running",1141258,124,1599302578000,9,"public","RUNNING",1599302578000,1599309778000,12500813.4765625,3961901.171875,9200,7300,0.316899991035461,1.10200004577637,159,168,7747.34698,16.8298585060984,47.860615812242,4.30000019073486,0.375,0.5,12500813.4765625,12187872.0092773,0.699999988079071,3968818126,26,31,13980.0003051758,16239.9993896484,"Podersdorf am See",0.420001220703125,40,16.8260353524238,47.8528838418424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,34746,8.38000030517578,246.800003051758,112.940002441406,NA,7.28000020980835,50.2599983215332,166.75,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492043777,NA,NA,NA,NA,NA,NA
5492043932,-5927645031603550208,-7171450803003820032,"Transition 2","transition",1141258,124,1599302452000,9,"public","TRANSITION",1599302452000,1599309652000,125776.000976562,16564.9993896484,100,0,0.131700003147125,0.382599997520447,139,143,29.33014,16.8306474946439,47.8595969080925,3.59999990463257,0.375,0.5,125776.000976562,31000,0.699999988079071,3968818126,26,28,14039.9993896484,14200,"Podersdorf am See",0.0400009155273438,1,16.82986009866,47.8606231883168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,60,NA,NA,51.063929826678,70,NA,NA,154.75,181,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492043777,NA,NA,NA,NA,NA,NA
5492043882,-5329148470301270016,-8548808431000739840,"Cyclisme","cycling",1141258,124,1599284584000,9,"public","CYCLING",1599284584000,1599291784000,17868251.953125,17762651.5625,58300,55300,0.994099998474121,1.34739999771118,151,165,17929.09558,16.8306973669678,47.8595832455903,3.59999990463257,0,0,17868251.953125,17859308.9599609,0.699999988079071,3968818126,17,29,10800,15100,"Podersdorf am See",1,36,16.8881413992494,47.8435774147511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,88,102,25380,245,49.9,50.1,255.358333333333,236.899993896484,0.691999971866608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492043777,NA,NA,NA,NA,NA,NA
5492043877,-4261296061683060224,-4973343936595479552,"Transition 1","transition",1141258,124,1599284319000,9,"public","TRANSITION",1599284319000,1599291519000,265141.998291016,26470.9991455078,700,200,0.0998000025749207,0.334999990463257,154,171,83.8004,16.8296907842159,47.8611886315048,1.5,0.796875,0.5,265141.998291016,89000,0.699999988079071,3968818126,20,21,10559.9998474121,11059.9998474121,"Podersdorf am See",0.459999847412109,1,16.8306728918105,47.8596002608538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,182,NA,NA,234.05026428608,NA,NA,NA,25.59375,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492043777,NA,NA,NA,NA,NA,NA
5492043873,-1291645977426899968,-8487918374810040320,"Natation en eau libre","open_water_swimming",1141258,124,1599280678000,9,"public","GENERIC",1599280678000,1599287878000,3641547.11914062,363687.98828125,NA,NA,0.0999000012874603,0.138900005817413,158,170,3083.85472,16.826577829197,47.8603491000831,4.59999990463257,0,0,3641547.11914062,3622547.97363281,0.699999988079071,3968818126,19,20,NA,NA,"Neusiedl am See",NA,8,16.8205357342958,47.8625756688416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,192.999994754791,31,41,NA,NA,NA,5492043777,NA,NA,NA,NA,NA,NA
5492043777,2767826476898270208,-7496756992963160064,"Neusiedl am See Multisport","multi_sport",1141258,124,NA,9,"public","GENERIC",1599280678000,1599287878000,34401530.5480957,22131276.7211914,68300,62800,0.643322444338642,NA,NA,171,28873.42782,16.826577829197,47.8603491000831,4.30000019073486,0,0,34401530.5480957,NA,0.699999988079071,3968818126,NA,NA,NA,NA,"Neusiedl am See",NA,5,16.8260353524238,47.8528838418424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5486407052,-2678610347165859840,-9081228194133210112,"Podersdorf am See Cyclisme","cycling",1141258,124,1599231536000,9,"public","CYCLING",1599231536000,1599238736000,2045340.94238281,1878068.9453125,6600,6500,0.918200016021729,1.29230003356934,129,153,1789.13854,16.8304333370179,47.8581173345447,1.39999997615814,0,0,2137339.11132812,2039846.00830078,0.300000011920929,3968818126,27,31,11000,12540.0001525879,"Podersdorf am See",0.180000305175781,4,16.8895077332854,47.8443783055991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,86,111,2730,229,49.9,50.1,216.220833333333,23.3999996185303,0.646000027656555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5480330241,-1066415386602360064,-8260050564080700416,"En piscine","lap_swimming",1141258,124,1599127253000,9,"public","GENERIC",1599127253000,1599134453000,1508421.02050781,130000,NA,NA,0.0986999988555908,0.120799994468689,NA,NA,1290.52616,NA,NA,NA,0,0,1663889.03808594,1317296.02050781,NA,3968818126,26,26,NA,NA,"NA",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,22.2999992370605,26,73,5000,224.000000953674,26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5477827051,-3219827357927119872,-7494997880863850496,"Vienna Cyclisme","cycling",1141258,124,1599059902000,9,"public","CYCLING",1599059902000,1599067102000,4483165.0390625,3976353.90625,43800,44900,0.886999988555908,1.94540004730225,135,173,4655.11222,16.3144653383642,48.2086146622896,2.29999995231628,0,0,4776013.18359375,4457141.02172852,0.600000023841858,3968818126,18,27,20200,44260.0006103516,"Vienna",0.439999389648438,8,16.2520183157176,48.2039657235146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,87,106,5388,285,49.92,50.08,322.018333333333,80.3000030517578,0.805000007152557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5475193778,-1151351986317209984,-6879584442126390272,"Vienna - 2020CT_S20_CAP2","running",1141258,124,1599034546000,9,"public","RUNNING",1599034546000,1599041746000,2014598.99902344,710725.9765625,4900,5900,0.352800011634827,0.463700008392334,148,172,1826.84872,16.3160733226687,48.2144057191908,2.40000009536743,0.5390625,0,2030604.00390625,2009802.00195312,0,3968818126,20,27,25019.9996948242,28620.0012207031,"Vienna",0.1,17,16.3197258207947,48.2224155496806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,5794,8.55,259.299987792969,111.2,59,7.6100001335144,48.6699981689453,175.078125,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241373886,NA,NA,NA,NA,NA,NA,NA,NA
5472713168,2436055544321359872,-8493689521396929536,"Zwift - France","virtual_ride",1141258,124,1598979889000,9,"public","GENERIC",1598979889000,1598987089000,4479799.8046875,4226496.875,41700,0,0.943400001525879,1.76609992980957,133,164,4039.17928,0,0,0,0,0,4500000,4453000,NA,3825981698,NA,NA,1039.99996185303,12080.0003051758,"Thio",0.0600002288818359,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,89,117,0,237.663257188704,NA,NA,260.4025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5467465948,2511723179748049920,-7894389612466259968,"Vienna - 2020CT_S22_CAP1","running",1141258,124,1598890367000,9,"public","RUNNING",1598890367000,1598897567000,3704198.97460938,1312563.96484375,13500,13600,0.354299998283386,0.610200023651123,150,184,3272.40562,16.3158250506967,48.2140988577157,2.5,0.046875,0.5,3751698.97460938,3697860.99243164,1.10000002384186,3968818126,21,28,22800,33079.9987792969,"Vienna",0.079998779296875,26,16.3034358434379,48.2142518274486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,10612,8.9,255.199996948242,116.169995117188,58,7.57999992370605,48.4700012207031,174.09375,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240776285,NA,NA,NA,NA,NA,NA,NA,NA
5461036946,-4.600553177906e+18,-7112496518980710400,"Zwift - Watopia","virtual_ride",1141258,124,1598775598000,9,"public","GENERIC",1598775598000,1598782798000,7498618.1640625,7011740.625,71500,0,0.935000038146973,1.8878999710083,143,169,6565.76134,0,0,0,0,0,7509000,7483000,NA,3825981698,NA,NA,-640.000009536743,13180.0003051758,"NA",0.120000076293945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,91,108,0,224.90879624442,NA,NA,234.784166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5458187370,-1424018747300559872,-6829546371202320384,"Zwift - France","virtual_ride",1141258,124,1598717391000,9,"public","GENERIC",1598717391000,1598724591000,2832000,2709653.90625,13300,0,0.956700038909912,1.39359998703003,128,161,2304.511,0,0,0,0,0,2846000,2826000,NA,3825981698,NA,NA,1039.99996185303,3400,"Thio",0.0600000381469727,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,91,120,0,208.33617350936,NA,NA,214.565833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5456401718,4643493303295630336,-5909929442224090112,"Vienna - 2020CT_S22_CAP1","running",1141258,124,1598693113000,9,"public","RUNNING",1598693113000,1598700313000,5063676.7578125,1803407.03125,9300,9000,0.356100010871887,0.618599987030029,158,184,4868.80324,16.3160192593932,48.2145681604743,3.20000004768372,0.328125,0.5,5283525.87890625,5042917.99545288,0.699999988079071,3968818126,25,29,19960.0006103516,26660.0006103516,"Vienna",0.0600006103515625,51,16.3259459473193,48.2167536579072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,14432,8.75999984741211,259.100006103516,114.319995117188,58,7.65999984741211,48.939998626709,174.65625,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239934546,NA,NA,NA,NA,NA,NA,NA,NA
5453219815,1953877683662700032,-4818423573265250304,"Vienna Natation en eau libre","open_water_swimming",1141258,124,1598626814000,9,"public","GENERIC",1598626814000,1598634014000,2250520.99609375,128706.005859375,NA,NA,0.0572000026702881,0.575699996948242,NA,NA,1898.07906,16.4207346271724,48.2230778876692,NA,0,0,2559540.0390625,1937699.00131226,NA,3968818126,22,25,NA,NA,"Vienna",NA,4,16.4203571062535,48.22289776057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,123.000001907349,27,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5449343353,-5354239050252529664,-5804297180692620288,"En piscine","lap_swimming",1141258,124,1598547774000,9,"public","GENERIC",1598547774000,1598554974000,4139488.76953125,310000,NA,NA,0.102199995517731,0.116600000858307,NA,NA,2208.14054,NA,NA,NA,0,0,4303860.83984375,3360242.91992188,NA,3968818126,26,27,NA,NA,"NA",NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004,NA,NA,NA,NA,NA,NA,NA,NA,22.7999992370605,62,72,5000,219.000005722046,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5447158288,1657300307856480000,-8807687994504439808,"Vienna Course","running",1141258,124,1598520104000,9,"public","RUNNING",1598520104000,1598527304000,3720378.90625,1302351.953125,13200,14000,0.350099992752075,0.429199981689453,151,163,3368.77608,16.3158353604376,48.2142806611955,2.5,0.6484375,0.5,3748414.0625,3715526.00097656,0,3968818126,23,29,22239.9993896484,33060.0006103516,"Vienna",0.0800018310546875,14,16.3034750707448,48.2142101693898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,10648,8.71999969482422,257.100006103516,115.190002441406,59,7.44999980926514,47.939998626709,173.296875,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5444433995,7918272045357089792,-8254907720742290432,"Vienna Course","running",1141258,124,1598463903000,9,"public","RUNNING",1598463903000,1598471103000,857997.009277344,317060.009765625,2700,2400,0.36949999332428,0.409600019454956,152,163,879.9042,16.3161225244403,48.2144312839955,2.20000004768372,0.4453125,0.5,857997.009277344,857122.985839844,0,3968818126,24,29,26179.9987792969,28160.0006103516,"Vienna",0.120001220703125,4,16.3151521515101,48.2218190934509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2472,NA,NA,128.247840401421,58,NA,NA,172.890625,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5444432594,8417424557313049600,-8327442697725139968,"Vienna Cyclisme","cycling",1141258,124,1598450657000,9,"public","CYCLING",1598450657000,1598457857000,12011890.625,11361317.96875,83400,85000,0.945800018310547,1.73920001983643,143,162,13408.064,16.3156370446086,48.209395268932,3.29999995231628,0,0,12806252.9296875,11972551.0559082,0,3968818126,25,32,7000,37239.9993896484,"Vienna",1.65999984741211,23,16.2538870610297,48.2035497296602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,267,88,105,15703,284,49.92,50.08,317.844166666667,214.399993896484,0.801999986171722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5439354502,-6057050831585519616,-7938649803917070336,"Zwift - Watopia","virtual_ride",1141258,124,1598372505000,9,"public","GENERIC",1598372505000,1598379705000,4839000,4510039.0625,33400,0,0.931999969482422,1.90540008544922,130,152,4206.78008,0,0,0,0,0,4846000,4835000,NA,3825981698,NA,NA,-640.000009536743,13180.0003051758,"NA",0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,87,101,0,220.859145578001,NA,NA,232.7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
